,file_number,filename,blue,green,red
744,744,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/a3bc3335-485f-4084-82d9-77293eb86abc.jpeg,138.82582188247432,156.78305116540824,185.05852834966936
745,745,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/7d781b05-96fa-406c-9a48-28d918394a80.jpeg,146.8327804342355,166.27192340250292,204.72300899128325
746,746,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/d7e55556-ac4c-425b-af89-9a1eff338791.jpeg,132.37739902865295,147.87863578095943,177.3792767255854
747,747,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/dcfa4180-424b-497e-aca6-6efa5b1adaf0.jpeg,149.93902419762446,159.77307619408643,195.28548300480162
748,748,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/f0fe2459-ff39-4eac-9912-8b6ec256034f.jpeg,131.70718395272897,147.39463535997513,190.01624941688695
749,749,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/5c44d808-d5a2-46d0-af64-2564b9b142c1.jpeg,143.7007397444519,154.48984532616007,186.9156691324815
750,750,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/2ca14948-ba10-4d4a-b5c9-812fb5d7a9dc.jpeg,127.34787794969314,135.77157922033018,165.02615610683725
751,751,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/34ab24d6-a3ed-4ffb-8ec9-5e64e76669f1.jpeg,65.72864977800992,72.17445808305041,91.98903107861061
752,752,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/d6f3b10b-3f85-4fe1-87f4-2cc95a330e4a.jpeg,142.47923169267708,155.4033613445378,185.55954381752701
753,753,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/6be792d7-db4f-4dd0-8b15-ef2fed3ec1b0.jpeg,118.40417299233135,140.893440772315,176.38850091478844
754,754,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/f5d0d0ca-0f86-4db0-8790-81b8ac52f63b.jpeg,104.72837402736786,109.18196941239603,133.23645022806548
755,755,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/ac9c7330-0591-49ca-8c20-0f8d26474fdc.jpeg,126.09588425087969,141.32106440624614,175.42476194758913
756,756,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/6f1af081-fcfe-4aa6-b401-f822f8122855.jpeg,113.94189750196837,120.86819125331043,151.5197194187961
757,757,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/ff3a019f-88fe-40c9-8df4-0f00f34b0ed0.jpeg,130.61993530683264,151.42918244393005,198.08845487574925
758,758,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/929c19af-d32e-42bd-8260-c1024abe6c14.jpeg,126.28451209587926,141.3473033957239,175.80345120958793
759,759,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/929b9962-601b-4ef4-8d71-60642a1622d4.jpeg,117.31809185485918,130.56599847754376,164.08606952550113
760,760,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/d9b330b4-7e04-4925-b624-3c6897efc8f8.jpeg,123.94017949603038,140.7615982050397,176.39035208836728
761,761,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/aeef6ee7-b05f-4767-af4e-a9175ce694f7.jpeg,122.58300821938563,133.32088430993775,175.50760703508706
762,762,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/4a399694-cad1-41e9-a7ba-22a688f46172.jpeg,124.52535635414576,135.09339490062237,167.2777353944991
763,763,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/d130594d-5a53-44bc-8ee0-f5a94cd529f1.jpeg,131.32687719298247,140.31953216374268,174.86105263157896
764,764,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/2cd7b864-bcea-4342-9423-6f919c2a1a34.jpeg,119.98859398991007,133.30818161877605,181.32748409738977
765,765,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/bf7e9716-ec6c-4cec-9ee6-5e7cce18a4b0.jpeg,141.35491315913004,164.26040525739322,207.12870442810203
766,766,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/8fb7c279-58e4-4f39-8016-f6a663d9fe45.jpeg,148.5386178206327,167.6528427230804,197.56422329001256
767,767,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/2711a598-82f0-4344-87a0-610927891f5b.jpeg,133.35358220088867,157.08254954107613,199.69435345246976
768,768,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/73b1cc6c-691a-4343-a140-858c39609571.jpeg,121.15385987261146,138.39934607218683,170.33625477707005
769,769,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/553851af-ecbb-4b78-b2b1-4a108985c818.jpeg,132.68055204266784,150.0344091933799,183.3808544564799
770,770,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/44e91fde-61e0-4c13-8c0c-1f382db29050.jpeg,114.66097905691893,136.24990363613003,173.56130026981884
771,771,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/abe8c8ac-ed98-4fd1-85ee-24ab1dd4fb6b.jpeg,121.47919959069979,135.6484679665738,172.2379284861577
772,772,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/ca0f2d26-1555-4e91-a67f-c3d77205eec6.jpeg,119.2280436257371,134.26222407764965,176.2432813233836
773,773,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/5b2d5ca7-b65e-4f6f-8f50-0715a950523e.jpeg,149.69392892531,172.94550226292816,200.46015104041135
774,774,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/c1718aaa-d4e9-4fdb-845c-bfed53ac1fac.jpeg,145.21717320274428,159.92911939835756,192.6925645326698
775,775,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/f8c9f0cb-bf35-4fe8-a995-8656e709fdb2.jpeg,118.30946228779618,126.75162140513164,162.83982326038088
776,776,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/4f8780c5-4b11-4bab-82a5-e2391cdef006.jpeg,117.64959344099826,131.976473635606,178.73845079622498
777,777,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/6e88d773-3d22-41b9-a9f8-7b6b3a699bcf.jpeg,131.6183420236288,149.56596924295425,181.39276285393703
778,778,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/cd8e34ee-d53d-4194-94dd-a3bb696a29e3.jpeg,137.13720968403774,154.530734509643,188.04759130077966
779,779,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/eb9a90c2-1dcb-4785-8922-aca8e4f8ddc3.jpeg,127.38366269200947,141.1928372346445,167.16222049917224
780,780,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/007f5744-f261-4564-a251-86da48f0524a.jpeg,129.55953040203786,147.41417931110865,175.390685568723
781,781,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/c5870119-12a9-47cb-b380-a0ee95bf754f.jpeg,114.98238612907664,123.33026007981286,154.86459336727674
782,782,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/a5f27f28-f7cd-47be-a315-c5f46b88aa88.jpeg,136.18951978382225,154.14924058246012,194.97298625170478
783,783,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/b8f26ae8-3e2d-48f5-8db7-53981ac652f8.jpeg,137.4500055542527,149.99519865710513,179.8675372443501
784,784,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/7ab21217-0b9b-4d91-bb9c-b5ac82360ec4.jpeg,157.91020312591465,171.72130187906106,200.2570976994673
785,785,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/d95e46ad-9fa3-448d-84c3-f1d48407bc5e.jpeg,103.0759830491771,125.21967083867153,162.8591701980881
786,786,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/6c4b009c-0036-45a0-b976-db696e6ed2b0.jpeg,148.57119846864933,163.5666230916476,202.84436715066062
787,787,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/b5f8cc4f-819c-4f93-a131-a9f4d7b15a98.jpeg,104.36917554221917,128.42084746700826,160.29570415352137
788,788,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/fd90929b-a274-4e23-858f-d59ecf18f166.jpeg,136.5432022150086,148.18455222455606,181.8914932213099
789,789,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/ac16cb87-bb45-4b1f-8461-0eb237d81b02.jpeg,142.84898217698566,156.51698964398418,183.19839770656475
790,790,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/694187c7-b606-4a79-a2b1-af19968686ba.jpeg,144.83777795543577,159.22625886545072,197.06914194999942
791,791,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/f2ebe6bf-6f25-4fcd-b4d4-8fdd53f9aebf.jpeg,124.4955535507153,146.03044851140612,178.80587060188168
792,792,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/d7ea57db-90c0-462e-8122-914fb88841d9.jpeg,123.60053136979542,142.4746498652598,177.42725167950812
793,793,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/69eb7a2d-2dcf-491c-a92b-b71e3125cf34.jpeg,127.4982662553507,138.54864050505776,174.01612980366838
794,794,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/ffc3804b-a52c-433a-a8f1-925d963f4540.jpeg,139.61533810565288,164.10090544686378,200.81388700202288
795,795,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/661a116f-8961-4715-8dc8-28ea6e9edafc.jpeg,133.4708039844955,149.30726461884717,180.610036260576
796,796,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/1b32c5be-0bbb-44d7-91e7-a091a258ad1a.jpeg,130.73777995923984,146.8342171811479,178.42090717997417
797,797,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/dcbe0dc4-027c-4e62-bb0d-779fbf222fec.jpeg,115.14151311775473,129.69732763880415,161.80916412446615
798,798,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/e455f9c4-184d-45bb-8715-6b96cae1153f.jpeg,125.00033846329508,146.6161540782788,185.74010504595762
799,799,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/6a550134-50de-4804-9822-a6cf490c98e2.jpeg,104.95645842196551,114.03665281277613,141.83728769185456
800,800,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/0c3b8ac4-fb19-47e1-b4c9-d0c61572e982.jpeg,131.82974908568576,144.31367854850706,174.13623536842533
801,801,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/5b41aadd-4ec6-45c5-803a-1d66e1e9024d.jpeg,118.43136865780248,134.75530859297479,167.62743930674077
802,802,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/4b65af58-d63c-4ced-b0b0-6faa47bc73a0.jpeg,159.38438103507642,171.3607347635373,201.20978487057803
803,803,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/263af79b-c523-4885-8fff-a01fcf3e7511.jpeg,79.5908505254661,101.39295859917105,134.5640727114671
804,804,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/37996d83-bc0b-46f3-a7ae-b13f228cb139.jpeg,151.47051783247485,163.85185371610095,198.98611320839134
805,805,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/39915820-8640-410d-abdc-b8b84b0c955a.jpeg,115.44981775290664,122.959559769065,151.46480547007334
806,806,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/54f0464b-c3e0-4e94-afef-28a7fdb7cc04.jpeg,128.62592932537862,140.41840293712713,183.95341899954107
807,807,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/855f8e3f-9ea4-4df4-a8da-f4de120f7878.jpeg,129.28815654484603,141.14803478026874,169.25723607864242
808,808,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/31536385-3b43-497e-9ea2-600d5d168dd5.jpeg,141.82162805911065,151.47619806431052,181.72627773957092
809,809,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/0ac1e728-996c-4390-88d3-99b0558e4d55.jpeg,119.0035808473059,125.27226536981927,151.56180590839804
810,810,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/53dc19fc-67fd-4641-8406-6ab0c0f5e4e5.jpeg,116.60134066824341,133.6202223993519,172.64755844189784
811,811,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/489f0260-636a-4068-816c-c6a9654a0929.jpeg,138.55352773405232,160.78799308012407,192.97214905786825
812,812,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/ea0bf036-3c9f-4c77-b417-fa63ef787b97.jpeg,68.79141435986159,92.21637110726644,129.1667928200692
813,813,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/47344ca5-528c-439c-bc71-da36a4e6fc05.jpeg,112.92411871012695,133.41453828902388,167.98328869728047
814,814,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/e2808d8f-16d8-460e-abc7-cce641d99e97.jpeg,151.30021615352172,173.07196330662168,204.64342576971742
815,815,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/a20866f3-8324-4c4c-abe3-84d3b2105628.jpeg,123.21490341027966,144.44750331264385,178.90731571239277
816,816,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/6d1f69a4-4de9-43ca-a601-cc12355f5520.jpeg,129.43550812603047,136.19439059300998,168.51051763810628
817,817,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/107bb73f-ac41-4acf-9513-9f78a33659bf.jpeg,129.7352017786162,141.64810348312335,179.74653371959846
818,818,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/b25bb295-bbcf-44a3-a90b-0fa07e492130.jpeg,140.8102568858388,153.9440438653436,188.09094176017805
819,819,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/8372351b-bde7-41b7-b462-4b250ea2b0bf.jpeg,92.64319521472748,106.80298498794971,140.62016899445396
820,820,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/87ecfd6e-e8a5-4048-a3ab-8c4cd8deb41c.jpeg,140.83106233581302,163.42132528049888,201.56976258869167
821,821,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/903ff15c-d42e-462f-a0a2-8c90fff7de58.jpeg,118.35552919978561,131.46947735747926,166.35711434729555
822,822,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/8f27fd22-1802-4285-af78-8832bff386f6.jpeg,76.42146878749654,78.67199950773775,96.68479832630834
823,823,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/ff0e1f50-4a57-41bf-92d5-c1dad52a6993.jpeg,95.90854463221822,116.10859844456688,142.73510230752476
824,824,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/b500cd07-b6df-4b7c-bc12-8b8a28a32fdf.jpeg,145.7383549604508,164.6985472780851,191.4558755105206
825,825,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/eb8180f1-75bd-4ba7-b724-92be72190829.jpeg,135.08855528916013,158.97655114792212,197.36689007555944
826,826,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/493fc625-d5a2-43a6-b92d-2223398d12f2.jpeg,139.9912638113271,159.9690698176066,193.66716199698007
827,827,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/4e6e14be-2bc2-4b02-8057-536d18bd4bd1.jpeg,117.8206739700342,130.4042604906335,174.1646729977951
828,828,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/27880622-245a-402c-88f2-bd32da5c6c13.jpeg,116.97783885660436,136.93035966703314,171.8464111826606
829,829,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/0ba8fd8c-0c54-4812-8bbb-58d1bf17c2f3.jpeg,146.31940202348,159.83964875441444,196.47646034170086
830,830,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/c9dd7dac-d5f7-4ee1-8172-7483fa129890.jpeg,106.94499309215576,123.16912705316481,152.26038735096967
831,831,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/e6b428ea-8104-4d17-a8e2-f5eadb445ba1.jpeg,136.1370242492372,158.6122664739575,193.39799796584765
832,832,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/ce9c3b8d-caf3-4e9b-b698-791774b7bcc2.jpeg,137.28434504792332,149.37881503415673,188.12240577677343
833,833,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/dba1f5fa-79c1-4a69-adf0-8c3a35534f14.jpeg,141.3963683384715,155.0411183562119,187.13503220872198
834,834,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/73765ffd-e2ba-4fe5-bf72-f09d13109cf4.jpeg,125.53478117801909,146.10819348469892,179.94919381375453
835,835,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/7156028f-8845-4643-a3b2-7d49ec5cfb87.jpeg,118.62377147705578,137.78333215489405,177.68988192038464
836,836,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/a6f9b01b-d3c1-4851-8082-f6b848c83cab.jpeg,129.13648039064415,150.94739373916516,187.67727384118282
837,837,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/37b60d24-d18e-4e98-9f48-5e899b2b62ad.jpeg,113.32160820983695,135.2913276845694,168.64672720521216
838,838,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/5732e9fc-1e43-4629-aa28-1264a8c55930.jpeg,122.19347232563912,138.0209729461405,170.09928021841648
839,839,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/6a611fa9-e1c2-42ce-b3f6-ae703fda8d15.jpeg,126.47712174830819,140.90308561495002,169.3240206121562
840,840,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/c7c2194e-2172-4098-acf6-860c143ee028.jpeg,146.92272816873646,164.47466982061897,199.70411985018725
841,841,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/75dde0ff-1a0e-4a20-81c3-714a09c5580d.jpeg,141.42583148175862,163.25280038681603,202.42146828914497
842,842,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/40293e47-b15c-4766-a8f6-b86d6fcfbf90.jpeg,143.6558090824379,167.76364550949557,200.97831231909754
843,843,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/18583ba0-69ec-4069-a53c-2dcf1e52dddf.jpeg,115.00881111029753,135.30250665104586,172.6284078982695
844,844,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/9edf84cc-231d-46e9-8562-f742af9af1aa.jpeg,152.9230950556898,160.52812776239023,196.0493252401438
845,845,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/8d04d85a-0e7d-4086-9d52-8e05c4b59460.jpeg,129.6749955201147,149.13002867126602,181.54545963623332
846,846,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/08820ce2-6d67-4edd-abd5-d135ef210da9.jpeg,100.60461630695444,120.57962720732505,152.59785807717464
847,847,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/43277f1a-9a0c-4753-a3ca-4eb8ceaf38fb.jpeg,118.2489758652587,124.22203000925025,153.21157842889923
848,848,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/62bdb664-d588-4348-bf1a-62179721202e.jpeg,120.69267139479905,136.64007092198582,170.81335697399527
849,849,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/cce94db8-ac1f-4ba7-a034-c307856edd80.jpeg,115.46237813920696,127.81917195439185,146.72982763231468
850,850,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/8b847546-a479-4d7d-a9dd-ead699e91f68.jpeg,147.89988196158387,162.79391152896895,199.10074537545296
851,851,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/92e74777-a3ea-451b-8fb3-669d7b041627.jpeg,112.98150609795444,119.61750016132154,145.3581725495257
852,852,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/031d6545-93e1-4853-8652-f65a22d0c35e.jpeg,117.18465798379654,140.40405428503058,178.40743171640514
853,853,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/b7febfdb-121a-4e05-8fbe-38163472c48c.jpeg,118.66747982280478,128.70464227198252,154.35929364645912
854,854,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/9c3b3389-1e80-4eb6-969b-c8f7e58fd52d.jpeg,106.28995162909555,121.14296796568404,156.41270420735603
855,855,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/cbc4b7ef-a8a0-4866-849e-f696dc001e07.jpeg,121.27478573695905,130.30324833350969,157.59755581419955
856,856,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/6508dda9-599b-4cc0-92d2-73fb7e257b3b.jpeg,138.5150007088124,160.14772396606654,196.57687630104382
857,857,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/69aed34a-a8d0-46a1-95b2-72759ee60368.jpeg,126.69588307945656,136.86838205022644,165.1332235487855
858,858,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/3e52d80b-0e11-4d74-8bcf-39bdb55c7068.jpeg,157.3304251194023,171.91108667896157,203.9810611434246
859,859,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/9bcddfd1-2289-4a11-8dfa-11bc1f570e2b.jpeg,112.81562159639023,117.99284269488098,150.09148903065193
860,860,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/e55b5819-23c3-471c-a854-c2ce4b6e7714.jpeg,123.44405499296656,141.68889648794212,170.33730211158692
861,861,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/cc1f3616-73fc-4489-8897-8b921ef23393.jpeg,142.7760154738878,159.9636041263701,200.706221792392
862,862,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/24870aaa-01cc-492a-ac9d-bbd8d9fdad26.jpeg,143.15405710284736,165.16339271822,196.010833203672
863,863,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/fae13de7-9e53-4c4d-81bb-197289c7e2c8.jpeg,139.2010055304173,161.69160382101558,197.6759175465058
864,864,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/bd77ce35-d8a1-4eda-ae30-ee9965c99279.jpeg,131.3315556171215,140.4577503809392,175.3210278431916
865,865,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/56ae3c52-02ca-4a7a-adc1-63cdac9f046a.jpeg,136.6562706488701,150.52319281088938,193.3936830976609
866,866,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/968af133-a10a-4fd2-ba60-ce59dda259d3.jpeg,148.50264377341753,164.32652060742592,190.9630455335987
867,867,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/20a8fdb5-86e8-4444-894d-12c1353e8475.jpeg,119.27052962479549,128.93786422045332,169.12212070518595
868,868,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/62e6c19b-e5da-4f9a-89cf-445f9f2d7294.jpeg,139.3914958214407,162.1620743364511,189.78190055266091
869,869,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/f1655bd4-dbe6-40bf-9d8f-2aea7cd47e58.jpeg,109.50360697600186,129.13936333826643,164.14769739705756
870,870,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/0010209d-f772-498c-9bc7-ae8e6f77818f.jpeg,124.21829443311428,132.96759573985952,160.75594833446635
871,871,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/2df91519-20db-4adc-9945-9af1722cdd5f.jpeg,97.8071470188386,117.24276558555059,151.08292872402407
872,872,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/3ef0bd2b-6165-4334-848e-1cf8d55deb44.jpeg,133.4769106918239,147.13609056603772,174.46815597484277
873,873,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/14588472-331a-495b-a481-0fb2afeaf299.jpeg,120.75119133574007,126.59128158844766,155.51050541516244
874,874,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/745f01fa-af16-476c-a46e-58a58be0def2.jpeg,126.64046225505507,135.98298455981205,162.78196336180557
875,875,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/da00eef4-28d1-47b5-ba62-af6f19546f11.jpeg,123.72879455346416,134.15802963556268,177.29328527566412
876,876,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/6850b83c-bec5-4805-a81b-62758cd8fff3.jpeg,142.12045294351998,151.43020440685237,193.05154607581747
877,877,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/e6c03a2e-b7af-4ec5-bffb-78179de941ed.jpeg,137.2570151735606,154.37206401995428,189.34379546871753
878,878,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/c8b9088d-ca9d-4609-9ca6-f81923b0ceba.jpeg,120.41181512642952,145.1335573951684,174.21251663546343
879,879,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/f820f04e-11d8-4612-898f-7dc1bec49e9d.jpeg,134.8917223617892,149.49103348027364,186.9673887282552
880,880,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/b1b754c1-366b-4240-8a96-df85bea82934.jpeg,142.43286361661183,161.0683025460479,201.58884563198922
881,881,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/d0d06f57-b8b8-417b-8d09-a97dfa5541ef.jpeg,127.58027592601474,140.5497498121593,171.13326299298194
882,882,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/dce64606-6f0d-4d3b-8e86-4bb15008902a.jpeg,85.34472688049495,89.53155527515467,113.86508873331162
883,883,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/8e8104bd-ecf3-43a1-8f2d-d678b0e8db8a.jpeg,143.69530221604975,162.5039490368939,196.35331803635046
884,884,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/e2c4287d-be4b-49a1-9260-e29859a53a1f.jpeg,123.05462068965517,130.10289655172414,160.4104827586207
885,885,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/ca4db92d-fbb8-407a-92c2-c9c1cc13ff29.jpeg,124.91343736863327,140.7309780976811,176.10736683167042
886,886,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/4b932f8d-afcd-465b-af0e-8b19f024fc2f.jpeg,141.66652790992705,152.58547415160166,182.54359604609365
887,887,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/33375118-d9f9-4798-b038-50e671bf8e00.jpeg,110.12743441419885,121.72158565314454,151.4480678860836
888,888,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/c8aca93f-f79d-4930-bc67-10370a5cfb0f.jpeg,158.31408645337515,179.73509612664958,214.39235350686502
889,889,/Users/yukahirose/Documents/lab/SCI23/sci23/data/images/face_masked/746ab546-c1e8-4dcd-a157-77cb35af4436.jpeg,122.59819220704391,133.5537776390656,167.64467145223634
